XKF1, 37341292, 1, -0.73, -9.85, 77.54, -0.007022993, 0.004699779, 0.0004500381, 0.02411053, 0, 0, 0.03449182, 0, 0, 0.01, 0
XKF2, 37341292, 1, 0, 0, -0.01, 0, 0, 311, 0, -200, 0, 0, 0, 0, 0, 0
XKF3, 37341292, 1, 0, 0, 0, 0, 0.01, 0.03, 0, 0, 0, 0.14, 0, 0.01153526, 2.603924E-06
XKFS, 37341292, 1, 0, 0, 0, 0, 0
XKQ, 37341292, 1, 0.7783437, 0.03421358, -0.0524389, 0.6247085
AHR2, 37342800, -0.36, -10.47, 77.18, -0.15, 0, 0, 0.7785292, 0.0544359, -0.07332588, 0.6209286
MOTB, 37342816, 1, 1, 1, 0.035, 0, 2
RCIN, 37342827, 1519, 1519, 1047, 1519, 1519, 1519, 1991, 1047, 0, 0, 0, 0, 0, 0
RSSI, 37342874, 0.1102159, -1
RCOU, 37342886, 1100, 1100, 1100, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 37342895, 0, 0, 0, 0
VIBE, 37342904, 0, 0.02143556, 0.02017617, 0.01970829, 0
VIBE, 37342904, 1, 0.01421916, 0.01512564, 0.0140223, 0
VIBE, 37342904, 2, 0.05186873, 0.0603288, 0.07318269, 0
CTRL, 37342926, 0.004158581, 0.0001176503, 0.1116994, 0.0001279761, 0.001292703
IMU, 37344762, 0, 0.000107953, 0.0007066193, 0.0003557886, -1.333866, 0.06509704, -9.725059, 0, 0, 37.0228, 1, 1, 8018, 4008
IMU, 37344762, 1, 0.0002591118, -0.0006815922, -0.000534202, -1.215712, 0.1269285, -9.739773, 0, 0, 38.30686, 1, 1, 995, 995
IMU, 37344762, 2, -0.000665715, 0.0008194043, -0.000947466, -1.308489, 0.1154822, -9.701964, 0, 0, 29.5, 1, 1, 1995, 2045
STAK, 37355128, 7, 177, 1360, 704, rcin
IMU, 37384802, 0, 0.0002216478, -0.0004658629, 0.0002789704, -1.336097, 0.06413775, -9.733566, 0, 0, 37.02149, 1, 1, 8018, 4008
IMU, 37384802, 1, 0.001093564, -0.0001958202, 0.001090876, -1.222104, 0.1211088, -9.741189, 0, 0, 38.30685, 1, 1, 995, 995
IMU, 37384802, 2, 4.217499E-07, 0.001697121, -0.001215039, -1.309014, 0.1306596, -9.6995, 0, 0, 29.5, 1, 1, 1995, 2045
IMU, 37425118, 0, 9.682653E-05, -0.0001674464, 0.0002691422, -1.335241, 0.05738815, -9.731117, 0, 0, 37.02166, 1, 1, 8018, 4008
IMU, 37425118, 1, 4.391098E-05, 0.0005905199, -1.091566E-05, -1.219508, 0.1287822, -9.740601, 0, 0, 38.30751, 1, 1, 995, 995
IMU, 37425118, 2, -0.002349152, 0.0004964114, 0.0004175723, -1.308473, 0.1435934, -9.718202, 0, 0, 29.5, 1, 1, 1995, 2045
POWR, 37442113, 5.288379, 0, 5, 5, 6
BAT, 37442128, 0, 12.75879, 0, 0, 0, 0, 0, 0, 100
BAT, 37442143, 1, 1.066081, 1.066391, 1.045695, 8.299911, 0.008848441, 0, 0.0002967417, 99
MAG, 37442167, 0, 40, -300, -214, 0, 0, 0, 0, 0, 0, 1, 37442164
BARO, 37442297, 0, 0.1095717, 100889, 33.24, 0.006145848, 37442, 0, 33.23444, 1
CTUN, 37442322, 0, 0, 0, 0.35, 0, -0.07133383, 0.1, NaN, 0, NaN, 0, 0
ATT, 37442522, 0, -0.39, 0, -10.53, 77.03, 77.01, 0, 0, 3
RATE, 37442533, 1.756907, 0.01496092, 0.004035454, 47.40351, -0.0241068, 0.1117232, 0.1638045, -0.06600337, 0.001296356, 0, 0.8022308, 0, 0
XKF4, 37441333, 0, 0, 0, 0, 0, 0, 0.01292179, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37441333, 0, -0.39, -10.53, 77.01, -0.002106998, -0.005320593, 0.009552479, 0.02077786, 0, 0, 0.07133383, 0, 0, 0.02, 0
XKF2, 37441333, 0, 0, 0, -0.01, 0, 0, 311, 0, -201, 0, 0, 0, 0, 0, 0
XKF3, 37441333, 0, 0, 0, 0, 0, -0.01, -0.08, 0, 0, 0, -0.25, 0, 0, 1.787644E-05
XKF5, 37441333, 0, 0, 0, 0, 0, 0.05, 0.12, 0, 0, 0.5, 9.025029E-05, 0.001034754, 0.005318208
XKFS, 37441333, 0, 0, 0, 0, 0, 0
XKQ, 37441333, 0, 0.780846, 0.04001523, -0.05534462, 0.6209792
XKF4, 37441333, 1, 0, 0, 0, 0, 0, 0.0127108, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37441333, 1, -0.73, -9.85, 77.54, -0.006839875, 0.00504246, 0.0007614137, 0.02378145, 0, 0, 0.0368392, 0, 0, 0.01, 0
XKF2, 37441333, 1, 0, 0, -0.01, 0, 0, 311, 0, -200, 0, 0, 0, 0, 0, 0
XKF3, 37441333, 1, 0, 0, 0, 0, 0.01, -0.11, 0, 0, 0, -0.24, 0, 0.01201914, 3.474988E-05
XKFS, 37441333, 1, 0, 0, 0, 0, 0
XKQ, 37441333, 1, 0.7783284, 0.03422245, -0.05242793, 0.624728
AHR2, 37442869, -0.36, -10.47, 77.18, 0.09999999, 0, 0, 0.7785273, 0.05444657, -0.07332015, 0.6209307
MOTB, 37442882, 1, 1, 1, 0.035, 0, 2
RCIN, 37442894, 1519, 1519, 1047, 1519, 1519, 1519, 1991, 1047, 0, 0, 0, 0, 0, 0
RSSI, 37442904, 0.1102295, -1
RCOU, 37442916, 1100, 1100, 1100, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 37442926, 0, 0, 0, 0
VIBE, 37442934, 0, 0.02038616, 0.02057894, 0.01833841, 0
VIBE, 37442934, 1, 0.01499178, 0.01494033, 0.01263365, 0
VIBE, 37442934, 2, 0.05313421, 0.060926, 0.0677653, 0
CTRL, 37442962, 0.004147474, 0.0001063994, 0.1117019, 0.0001310768, 0.001280018
STAK, 37455369, 8, 58, 2384, 1480, io
IMU, 37465515, 0, 0.0002126875, -9.773747E-05, -0.0005487464, -1.344681, 0.06259385, -9.736741, 0, 0, 37.02136, 1, 1, 8018, 4008
IMU, 37465515, 1, 0.0001143396, -0.0001069669, -0.0005787169, -1.215468, 0.1218449, -9.742152, 0, 0, 38.30787, 1, 1, 995, 995
IMU, 37465515, 2, -0.001407989, 0.0001955893, 7.445285E-05, -1.292524, 0.1403375, -9.71674, 0, 0, 29.5, 1, 1, 1995, 2045
FILE, @SYS/storage.bin, 4032, 64, ?\x00\x00\x00c
IMU, 37504536, 0, -0.0005093516, -0.0001075706, 0.0003968914, -1.341066, 0.06624053, -9.727969, 0, 0, 37.02152, 1, 1, 8018, 4008
IMU, 37504536, 1, 0.0004764575, -0.0006405837, -0.0008279273, -1.224016, 0.1213702, -9.736156, 0, 0, 38.30762, 1, 1, 995, 995
IMU, 37504536, 2, -0.0007492857, 1.911371E-05, -0.001981454, -1.304228, 0.1151594, -9.725608, 0, 0, 29.5, 1, 1, 1995, 2045
POWR, 37542058, 5.288379, 0, 5, 5, 6
BAT, 37542073, 0, 12.76042, 0, 0, 0, 0, 0, 0, 100
BAT, 37542089, 1, 1.066081, 1.066391, 1.044245, 8.328905, 0.00887935, 0, 0.0002967417, 99
MAG, 37542113, 0, 38, -301, -208, 0, 0, 0, 0, 0, 0, 1, 37542110
BARO, 37542295, 0, -0.005619059, 100890.3, 33.24, 0.2897327, 37542, 0, 33.23444, 1
CTUN, 37542327, 0, 0, 0, 0.35, 0, -0.07190684, 0, NaN, 0, NaN, 0, 0
ATT, 37542501, 0, -0.39, 0, -10.53, 77.03, 77.01, 0, 0, 3
RATE, 37542582, 1.758343, 0.02968327, 0.003971095, 47.4027, 0.01056619, 0.1115741, 0.1639032, -0.02017623, 0.001265544, 0, 1.358223, 0, 0
XKF4, 37541243, 0, 0, 0, 0, 0, 0, 0.01298262, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37541243, 0, -0.39, -10.53, 77.01, -0.002426507, -0.004898137, 0.008896274, 0.01100749, 0, 0, 0.07190684, 0, 0, 0.02, 0
XKF2, 37541243, 0, 0, 0, -0.01, 0, 0, 311, 0, -201, 0, 0, 0, 0, 0, 0
XKF3, 37541243, 0, 0, 0, 0, 0, -0.01, 0.18, 0, 0, 0, -0.1, 0, 0, 8.254269E-05
XKF5, 37541243, 0, 0, 0, 0, 0, 0.05, 0.12, 0, 0, 0.5, 6.23598E-05, 0.0008679159, 0.001792901
XKFS, 37541243, 0, 0, 0, 0, 0, 0
XKQ, 37541243, 0, 0.7808466, 0.04001207, -0.0553452, 0.6209787
XKF4, 37541243, 1, 0, 0, 0, 0, 0, 0.01277325, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37541243, 1, -0.73, -9.85, 77.54, -0.006835863, 0.004716139, 0.0007432878, 0.01224223, 0, 0, 0.0374148, 0, 0, 0.01, 0
XKF2, 37541243, 1, 0, 0, -0.01, 0, 0, 311, 0, -200, 0, 0, 0, 0, 0, 0
XKF3, 37541243, 1, 0, 0, 0, 0, 0.01, 0.15, 0, 0, 0, -0.1, 0, 0.01238764, 5.5162E-05
XKFS, 37541243, 1, 0, 0, 0, 0, 0
XKQ, 37541243, 1, 0.778343, 0.03424591, -0.05242664, 0.6247087
AHR2, 37542801, -0.36, -10.47, 77.18, 0, 0, 0, 0.7785357, 0.05444175, -0.07331931, 0.6209207
MOTB, 37542855, 1, 1, 1, 0.035, 0, 2
RCIN, 37542867, 1519, 1519, 1047, 1519, 1519, 1519, 1991, 1047, 0, 0, 0, 0, 0, 0
RSSI, 37542876, 0.1091919, -1
RCOU, 37542895, 1100, 1100, 1100, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 37542905, 0, 0, 0, 0
VIBE, 37542914, 0, 0.01982185, 0.01994544, 0.0191595, 0
VIBE, 37542914, 1, 0.01717051, 0.0147506, 0.01298812, 0
VIBE, 37542914, 2, 0.05926079, 0.05755434, 0.06781127, 0
CTRL, 37542935, 0.004149594, 0.0001055359, 0.1116989, 0.000122703, 0.001294971
IMU, 37544602, 0, 0.0005275743, 7.449734E-05, -9.334426E-05, -1.319214, 0.06654473, -9.743615, 0, 0, 37.02016, 1, 1, 8018, 4008
IMU, 37544602, 1, 0.0006541606, -0.00033713, -0.0002909868, -1.230143, 0.1180293, -9.740018, 0, 0, 38.30672, 1, 1, 995, 995
IMU, 37544602, 2, -0.001884438, -0.0008891299, 0.0009251396, -1.315579, 0.1227644, -9.721483, 0, 0, 29.5, 1, 1, 1995, 2045
CANS, 37547323, 0, 1466, 0, 0, 0, 0, 0, 74834, 72, 0, 0, 0, 0, 0
STAK, 37557383, 9, 59, 1360, 848, storage
IMU, 37584520, 0, 0.0004434435, -3.950582E-05, 0.00106686, -1.332018, 0.05216281, -9.724207, 0, 0, 37.01874, 1, 1, 8018, 4008
IMU, 37584520, 1, 0.0004643078, 0.0006362775, 2.039177E-05, -1.21553, 0.1172966, -9.743065, 0, 0, 38.30598, 1, 1, 995, 995
IMU, 37584520, 2, 0.001501668, 0.0007276537, -0.002658736, -1.301426, 0.1294827, -9.723764, 0, 0, 29.5, 1, 1, 1995, 2045
IOMC, 37596718, 0, 520, 124638, 39027, 0, 3, 0
IMU, 37625201, 0, -0.0005367041, -0.0001948876, -0.0001714736, -1.345175, 0.07235591, -9.724687, 0, 0, 37.01867, 1, 1, 8018, 4008
IMU, 37625201, 1, 0.0003060685, -0.001405718, -0.0002478882, -1.227607, 0.1228216, -9.741777, 0, 0, 38.30532, 1, 1, 995, 995
IMU, 37625201, 2, -0.00188193, -0.0004497526, 0.0004855388, -1.306041, 0.1179731, -9.709318, 0, 0, 29.5, 1, 1, 1995, 2045
POWR, 37641944, 5.288379, 0, 5, 5, 6
BAT, 37641971, 0, 12.75879, 0, 0, 0, 0, 0, 0, 100
BAT, 37642023, 1, 1.066081, 1.066391, 1.044245, 8.357895, 0.008910256, 0, 0.0002967417, 99
MAG, 37642049, 0, 43, -301, -214, 0, 0, 0, 0, 0, 0, 1, 37642046
BARO, 37642102, 0, -0.08428589, 100891.1, 33.24, 0.4310872, 37642, 0, 33.23444, 1
CTUN, 37642154, 0, 0, 0, 0.35, 0, -0.07131064, -0.08, NaN, 0, NaN, 0, 0
ATT, 37642398, 0, -0.39, 0, -10.53, 77.03, 77.01, 0, 0, 3
RATE, 37642408, 1.752705, -0.03862675, 0.004375727, 47.40476, -0.04356036, 0.1120328, 0.1633538, -0.03098747, 0.001299056, 0, -0.3911972, 0, 0
XKF4, 37641263, 0, 0, 0, 0, 0, 0, 0.01304344, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37641263, 0, -0.39, -10.53, 77.01, -0.002469328, -0.005121781, 0.008533995, -0.007459983, 0, 0, 0.07131064, 0, 0, 0.02, 0
XKF2, 37641263, 0, 0, 0, -0.01, 0, 0, 311, 0, -201, 0, 0, 0, 0, 0, 0
XKF3, 37641263, 0, 0, 0, 0, 0, -0.01, 0.06, 0, 0, 0, -0.67, 0, 0, 9.984648E-06
XKF5, 37641263, 0, 0, 0, 0, 0, 0.05, 0.12, 0, 0, 0.5, 0.0002090486, 0.001056163, 0.002725539
XKFS, 37641263, 0, 0, 0, 0, 0, 0
XKQ, 37641263, 0, 0.7808323, 0.04002437, -0.05534066, 0.6209962
XKF4, 37641263, 1, 0, 0, 0, 0, 0, 0.01283619, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37641263, 1, -0.73, -9.85, 77.54, -0.006714558, 0.004614344, 0.0002310584, -0.005074462, 0, 0, 0.03711151, 0, 0, 0.01, 0
XKF2, 37641263, 1, 0, 0, -0.01, 0, 0, 311, 0, -200, 0, 0, 0, 0, 0, 0
XKF3, 37641263, 1, 0, 0, 0, 0, 0.01, 0.03, 0, 0, 0, -0.65, 0, 0.01238764, 2.293991E-06
XKFS, 37641263, 1, 0, 0, 0, 0, 0
XKQ, 37641263, 1, 0.778335, 0.03425783, -0.05242013, 0.6247184
AHR2, 37642784, -0.36, -10.47, 77.18, -0.08, 0, 0, 0.7785082, 0.05444444, -0.07331435, 0.6209555
MOTB, 37642798, 1, 1, 1, 0.035, 0, 2
RCIN, 37642812, 1519, 1519, 1047, 1519, 1519, 1519, 1991, 1047, 0, 0, 0, 0, 0, 0
RSSI, 37642822, 0.1110596, -1
RCOU, 37642834, 1100, 1100, 1100, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 37642844, 0, 0, 0, 0
VIBE, 37642853, 0, 0.0181684, 0.01981531, 0.02086856, 0
VIBE, 37642853, 1, 0.01714685, 0.01606007, 0.01220359, 0
VIBE, 37642853, 2, 0.05505354, 0.05932685, 0.0696826, 0
CTRL, 37642913, 0.004131157, 0.0001245852, 0.1116931, 0.0001252275, 0.001283761
STAK, 37657579, 10, 60, 656, 240, UART2
IMU, 37665180, 0, -0.0004359392, -0.0002501095, -0.0002373649, -1.34025, 0.06184441, -9.725281, 0, 0, 37.01998, 1, 1, 8018, 4008
IMU, 37665180, 1, 0.0002524967, 2.467305E-05, -0.0002595206, -1.225061, 0.1234613, -9.743395, 0, 0, 38.30412, 1, 1, 995, 995
IMU, 37665180, 2, 0.00142607, -0.001909654, -0.001843792, -1.296996, 0.1201776, -9.725596, 0, 0, 29.5, 1, 1, 1995, 2045
IMU, 37704724, 0, 0.0004406531, 0.0003259303, 0.0002374802, -1.330463, 0.06551237, -9.734372, 0, 0, 37.0209, 1, 1, 8018, 4008
IMU, 37704724, 1, -0.0001188023, 0.0009920262, -0.0003084314, -1.221092, 0.116202, -9.741758, 0, 0, 38.30344, 1, 1, 995, 995
IMU, 37704724, 2, -0.00050123, 0.0002973727, 0.0009045404, -1.297566, 0.1283306, -9.715377, 0, 0, 29.5, 1, 1, 1995, 2045
POWR, 37741934, 5.286767, 0, 5, 5, 6
BAT, 37741973, 0, 12.76132, 0, 0, 0, 0, 0, 0, 100
BAT, 37741989, 1, 1.066081, 1.066391, 1.044245, 8.386894, 0.008941172, 0, 0.0002967417, 99
MAG, 37742026, 0, 40, -301, -213, 0, 0, 0, 0, 0, 0, 1, 37742023
BARO, 37742177, 0, 0.02247624, 100889.9, 33.25, 0.2159826, 37742, 0, 33.23444, 1
CTUN, 37742200, 0, 0, 0, 0.35, 0, -0.0710119, 0.02, NaN, 0, NaN, 0, 0
DU32, 37742259, 7, 4253144
ATT, 37742488, 0, -0.39, 0, -10.53, 77.03, 77.01, 0, 0, 3
RATE, 37742499, 1.748951, 0.005156143, 0.003947461, 47.40422, -0.009949576, 0.111823, 0.1630363, -0.01275344, 0.001313827, 0, -0.5784035, 0, 0
XKF4, 37741293, 0, 0, 0, 0, 0, 0, 0.01310538, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37741293, 0, -0.39, -10.53, 77.01, -0.002744323, -0.005065643, 0.008386899, -0.009576475, 0, 0, 0.0710119, 0, 0, 0.02, 0
XKF2, 37741293, 0, 0, 0, -0.01, 0, 0, 311, 0, -201, 0, 0, 0, 0, 0, 0
XKF3, 37741293, 0, 0, 0, 0, 0, -0.01, -0.01, 0, 0, 0, 0.36, 0, 0, 5.97974E-07
XKF5, 37741293, 0, 0, 0, 0, 0, 0.05, 0.12, 0, 0, 0.5, 4.320609E-05, 0.0005248861, 0.000763983
XKFS, 37741293, 0, 0, 0, 0, 0, 0
XKQ, 37741293, 0, 0.7808285, 0.04002967, -0.05533499, 0.6210012
XKV1, 37741293, 0, 0.0003820373, 1.99548E-05, 1.859871E-05, 0.0005967771, 0.7065365, 0.686471, 0.03442129, 5.577345, 5.47204, 0.5614154, 1.173569E-10, 6.786795E-11
XKV2, 37741293, 0, 2.862088E-09, 5.943994E-06, 6.210646E-06, 6.214562E-08, 0, 0, 0, 0, 0, 0, 0, 0
XKF4, 37741293, 1, 0, 0, 0, 0, 0, 0.01290037, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37741293, 1, -0.73, -9.85, 77.54, -0.006848379, 0.004445557, 0.0001371513, -0.005515827, 0, 0, 0.03721799, 0, 0, 0.01, 0
XKF2, 37741293, 1, 0, 0, -0.01, 0, 0, 311, 0, -200, 0, 0, 0, 0, 0, 0
XKF3, 37741293, 1, 0, 0, 0, 0, 0.01, -0.04, 0, 0, 0, 0.36, 0, 0.01250684, 5.780336E-06
XKFS, 37741293, 1, 0, 0, 0, 0, 0
XKQ, 37741293, 1, 0.7783304, 0.03425218, -0.05240652, 0.6247256
AHR2, 37742828, -0.36, -10.47, 77.18, 0.02, 0, 0, 0.778547, 0.05444284, -0.07330617, 0.620908
MOTB, 37742842, 1, 1, 1, 0.035, 0, 2
RCIN, 37742856, 1519, 1519, 1047, 1519, 1519, 1519, 1991, 1047, 0, 0, 0, 0, 0, 0
RSSI, 37742866, 0.1110569, -1
RCOU, 37742878, 1100, 1100, 1100, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 37742888, 0, 0, 0, 0
VIBE, 37742897, 0, 0.01956182, 0.0192477, 0.01881316, 0
VIBE, 37742897, 1, 0.01634891, 0.0153538, 0.01158295, 0
VIBE, 37742897, 2, 0.05916654, 0.05869135, 0.06569972, 0
CTRL, 37742920, 0.004131403, 0.0001319828, 0.1116973, 0.0001280078, 0.001300076
IMU, 37744644, 0, 0.0003783347, -0.000158524, 8.950508E-05, -1.329891, 0.07084661, -9.723331, 0, 0, 37.02491, 1, 1, 8018, 4008
IMU, 37744644, 1, 0.0003647344, -0.00019595, 0.0003198957, -1.219639, 0.1242654, -9.742291, 0, 0, 38.30236, 1, 1, 995, 995
IMU, 37744644, 2, -0.001028841, -0.0001074995, -0.0008115366, -1.302797, 0.1139648, -9.727436, 0, 0, 29.5, 1, 1, 1995, 2045
STAK, 37758477, 11, 60, 656, 192, UART3
IMU, 37784610, 0, -5.90158E-05, 0.0001900057, -0.0001295843, -1.340986, 0.06000583, -9.722069, 0, 0, 37.02897, 1, 1, 8018, 4008
IMU, 37784610, 1, 0.001093185, 0.0001036125, 9.462373E-05, -1.219747, 0.1151324, -9.738882, 0, 0, 38.30153, 1, 1, 995, 995
IMU, 37784610, 2, -0.002815517, 0.0004877173, 0.0009593106, -1.29291, 0.1255812, -9.725281, 0, 0, 29.5, 1, 1, 1995, 2045
DSF, 37784757, 0, 454, 20462, 77614, 81837, 79716
IMU, 37825122, 0, 0.0001604253, 0.0003624941, 8.812719E-05, -1.33578, 0.07152143, -9.73841, 0, 0, 37.02951, 1, 1, 8018, 4008
IMU, 37825122, 1, 6.3955E-05, 0.0003009687, -0.0002526138, -1.218609, 0.1271153, -9.740433, 0, 0, 38.30082, 1, 1, 995, 995
IMU, 37825122, 2, 0.001134703, -5.901343E-05, -0.001148409, -1.306626, 0.1017052, -9.708997, 0, 0, 29.5, 1, 1, 1995, 2045
POWR, 37841995, 5.288379, 0, 5, 5, 6
BAT, 37842011, 0, 12.75797, 0, 0, 0, 0, 0, 0, 100
BAT, 37842027, 1, 1.066081, 1.066391, 1.044245, 8.415915, 0.008972109, 0, 0.0002967417, 99
MAG, 37842052, 0, 42, -301, -212, 0, 0, 0, 0, 0, 0, 1, 37842049
BARO, 37842243, 0, -0.005619059, 100890.3, 33.25, -0.07814004, 37842, 0, 33.23444, 1
CTUN, 37842262, 0, 0, 0, 0.35, 0, -0.0703684, 0, NaN, 0, NaN, 0, 0
ATT, 37842416, 0, -0.38, 0, -10.53, 77.03, 77.01, 0, 0, 3
RATE, 37842425, 1.745135, 0.02787259, 0.00389979, 47.38856, 0.04858576, 0.1113959, 0.1626626, -0.02561172, 0.001291913, 0, 0.204277, 0, 0
XKF4, 37841280, 0, 0, 0, 0, 0, 0, 0.01316798, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37841280, 0, -0.38, -10.53, 77.01, -0.00297078, -0.005236422, 0.007625422, -0.008902397, 0, 0, 0.0703684, 0, 0, 0.02, 0
XKF2, 37841280, 0, 0, 0, -0.01, 0, 0, 311, 0, -201, 0, 0, 0, 0, 0, 0
XKF3, 37841280, 0, 0, 0, 0, 0, -0.01, 0.09, 0, 0, 0, -0.1, 0, 0, 2.060224E-05
XKF5, 37841280, 0, 0, 0, 0, 0, 0.05, 0.12, 0, 0, 0.5, 1.076085E-05, 0.001000902, 0.002857885
XKFS, 37841280, 0, 0, 0, 0, 0, 0
XKQ, 37841280, 0, 0.7808366, 0.04001605, -0.05530717, 0.6209943
XKF4, 37841280, 1, 0, 0, 0, 0, 0, 0.01296422, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37841280, 1, -0.72, -9.85, 77.54, -0.007209659, 0.004453421, 0.0001390185, -0.005161642, 0, 0, 0.03683658, 0, 0, 0.01, 0
XKF2, 37841280, 1, 0, 0, -0.01, 0, 0, 311, 0, -200, 0, 0, 0, 0, 0, 0
XKF3, 37841280, 1, 0, 0, 0, 0, 0.01, 0.05, 0, 0, 0, -0.09, 0, 0.01260599, 8.540169E-06
XKFS, 37841280, 1, 0, 0, 0, 0, 0
XKQ, 37841280, 1, 0.7783453, 0.0342601, -0.05237709, 0.624709
AHR2, 37842801, -0.36, -10.46, 77.17, 0, 0, 0, 0.7785544, 0.05442595, -0.07327823, 0.6209036
MOTB, 37842817, 1, 1, 1, 0.035, 0, 2
RCIN, 37842828, 1519, 1519, 1047, 1519, 1519, 1519, 1991, 1047, 0, 0, 0, 0, 0, 0
RSSI, 37842875, 0.1102783, -1
RCOU, 37842887, 1100, 1100, 1100, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCO2, 37842897, 0, 0, 0, 0
VIBE, 37842906, 0, 0.01814928, 0.01910009, 0.01870108, 0
VIBE, 37842906, 1, 0.01576852, 0.01726716, 0.01234054, 0
VIBE, 37842906, 2, 0.05812605, 0.05910559, 0.07157736, 0
CTRL, 37842928, 0.004124183, 0.0001197495, 0.1116732, 0.0001212422, 0.001291339
STAK, 37860027, 12, 60, 656, 272, UART1
IMU, 37865134, 0, 0.0002152625, 4.2038E-05, -0.0002024181, -1.331304, 0.05825064, -9.720484, 0, 0, 37.02799, 1, 1, 8018, 4008
IMU, 37865134, 1, -0.0002462973, 0.0005333249, -0.000286677, -1.22481, 0.1190384, -9.742517, 0, 0, 38.29943, 1, 1, 995, 995
IMU, 37865134, 2, 0.001320903, 0.0003322588, 0.0005432317, -1.304727, 0.1437012, -9.715161, 0, 0, 29.5, 1, 1, 1995, 2045
MSG, 37890266, left_real_speed=-10803
MSG, 37890291, right_real_speed=20268
MSG, 37890318, target_speed_x=1.00
MSG, 37890440, move_flag_x=0, move_flag_z=0
IMU, 37904663, 0, -0.0001530278, -9.615959E-05, 3.389092E-05, -1.336479, 0.07407674, -9.727345, 0, 0, 37.02642, 1, 1, 8018, 4008
IMU, 37904663, 1, -0.0003260854, -0.000580308, -0.0001118026, -1.218656, 0.1138038, -9.744708, 0, 0, 38.29831, 1, 1, 995, 995
IMU, 37904663, 2, -0.001285114, 0.0006114392, -0.0007752535, -1.316034, 0.1245028, -9.717202, 0, 0, 29.5, 1, 1, 1995, 2045
MAV, 37909436, 0, 10901, 48, 0, 6, 0, 379
POWR, 37942000, 5.288379, 0, 5, 5, 6
BAT, 37942050, 0, 12.76042, 0, 0, 0, 0, 0, 0, 100
BAT, 37942171, 1, 1.066895, 1.06728, 1.044245, 8.444965, 0.009003104, 0, 0.0003692063, 99
MAG, 37942197, 0, 39, -301, -214, 0, 0, 0, 0, 0, 0, 1, 37942194
BARO, 37942289, 0, -0.1011431, 100891.3, 33.24, -0.08252992, 37942, 0, 33.23444, 1
CTUN, 37942314, 0, 0, 0, 0.35, 0, -0.06925818, -0.1, NaN, 0, NaN, 0, 0
ATT, 37942512, 0, -0.39, 0, -10.53, 77.02, 77, 0, 0, 3
RATE, 37942522, 1.748719, -0.02063916, 0.004232344, 47.38565, 0.02114852, 0.1115044, 0.1629537, -0.05553932, 0.001366128, 0, 0.1590729, 0, 0
XKF4, 37941326, 0, 0, 0, 0, 0, 0, 0.01323035, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37941326, 0, -0.39, -10.53, 77, -0.002860795, -0.005424384, 0.007168643, -0.01314599, 0, 0, 0.06925818, 0, 0, 0.02, 0
XKF2, 37941326, 0, 0, 0, -0.01, 0, 0, 311, 0, -201, 0, 0, 0, 0, 0, 0
XKF3, 37941326, 0, 0, 0, 0, 0, -0.01, 0.06, 0, 0, 0, 0.08, 0, 0, 9.237879E-06
XKF5, 37941326, 0, 0, 0, 0, 0, 0.05, 0.12, 0, 0, 0.5, 3.219888E-05, 0.00106053, 0.003252846
XKFS, 37941326, 0, 0, 0, 0, 0, 0
XKQ, 37941326, 0, 0.7808628, 0.04000481, -0.05530873, 0.620962
XKF4, 37941326, 1, 0, 0, 0, 0, 0, 0.01302885, 0, 0, 0, 50, 67751, 0, 0
XKF1, 37941326, 1, -0.72, -9.85, 77.54, -0.007268676, 0.003980435, -0.0001406381, -0.009172124, 0, 0, 0.03609014, 0, 0, 0.01, 0
XKF2, 37941326, 1, 0, 0, -0.01, 0, 0, 311, 0, -200, 0, 0, 0, 0, 0, 0
XKF3, 37941326, 1, 0, 0, 0, -0.01, 0.01, 0.02, 0, 0, 0, 0.09, 0, 0.01260599, 2.067281E-06
XKFS, 37941326, 1, 0, 0, 0, 0, 0
XKQ, 37941326, 1, 0.7783546, 0.03425759, -0.05236781, 0.6246985
AHR2, 37942853, -0.36, -10.46, 77.17, -0.09999999, 0, 0, 0.7785842, 0.05441238, -0.07327944, 0.6208672
MOTB, 37942865, 1, 1, 1, 0.035, 0, 2
RCIN, 37942876, 1519, 1519, 1047, 1519, 1519, 1519, 1991, 1047, 0, 0, 0, 0, 0, 0
RSSI, 37942886, 0.1101562, -1
